Area name,Area code,Area type,Specimen date,Daily lab-confirmed cases,Previously reported daily cases,Change in daily cases,Cumulative lab-confirmed cases,Previously reported cumulative cases,Change in cumulative cases
Rochdale,E08000005,Upper tier local authority,2020-04-06,17.0,,,212,,
Oldham,E08000004,Upper tier local authority,2020-04-06,34.0,,,276,,
Manchester,E08000003,Upper tier local authority,2020-04-06,73.0,,,470,,
Bury,E08000002,Upper tier local authority,2020-04-06,24.0,,,194,,
Bolton,E08000001,Upper tier local authority,2020-04-06,32.0,,,249,,
Dorset,E06000059,Upper tier local authority,2020-04-06,12.0,,,147,,
"Bournemouth, Christchurch and Poole",E06000058,Upper tier local authority,2020-04-06,18.0,,,153,,
Northumberland,E06000057,Upper tier local authority,2020-04-06,28.0,,,257,,
Central Bedfordshire,E06000056,Upper tier local authority,2020-04-06,19.0,,,220,,
Bedford,E06000055,Upper tier local authority,2020-04-06,14.0,,,158,,
Wiltshire,E06000054,Upper tier local authority,2020-04-06,13.0,,,193,,
Cornwall and Isles of Scilly,E06000052,Upper tier local authority,2020-04-06,18.0,,,226,,
Shropshire,E06000051,Upper tier local authority,2020-04-06,11.0,,,191,,
Cheshire West and Chester,E06000050,Upper tier local authority,2020-04-06,31.0,,,313,,
Cheshire East,E06000049,Upper tier local authority,2020-04-06,33.0,,,280,,
County Durham,E06000047,Upper tier local authority,2020-04-06,86.0,,,416,,
Isle of Wight,E06000046,Upper tier local authority,2020-04-06,4.0,,,37,,
Southampton,E06000045,Upper tier local authority,2020-04-06,9.0,,,198,,
Portsmouth,E06000044,Upper tier local authority,2020-04-06,10.0,,,132,,
Brighton and Hove,E06000043,Upper tier local authority,2020-04-06,10.0,,,173,,
Milton Keynes,E06000042,Upper tier local authority,2020-04-06,19.0,,,236,,
Wokingham,E06000041,Upper tier local authority,2020-04-06,6.0,,,133,,
Windsor and Maidenhead,E06000040,Upper tier local authority,2020-04-06,3.0,,,123,,
Slough,E06000039,Upper tier local authority,2020-04-06,9.0,,,181,,
Reading,E06000038,Upper tier local authority,2020-04-06,4.0,,,138,,
West Berkshire,E06000037,Upper tier local authority,2020-04-06,6.0,,,126,,
Bracknell Forest,E06000036,Upper tier local authority,2020-04-06,3.0,,,84,,
Medway,E06000035,Upper tier local authority,2020-04-06,30.0,,,281,,
Thurrock,E06000034,Upper tier local authority,2020-04-06,8.0,,,150,,
Southend-on-Sea,E06000033,Upper tier local authority,2020-04-06,19.0,,,177,,
Luton,E06000032,Upper tier local authority,2020-04-06,28.0,,,278,,
Peterborough,E06000031,Upper tier local authority,2020-04-06,8.0,,,89,,
Swindon,E06000030,Upper tier local authority,2020-04-06,9.0,,,104,,
Torbay,E06000027,Upper tier local authority,2020-04-06,2.0,,,63,,
Plymouth,E06000026,Upper tier local authority,2020-04-06,5.0,,,108,,
South Gloucestershire,E06000025,Upper tier local authority,2020-04-06,10.0,,,156,,
North Somerset,E06000024,Upper tier local authority,2020-04-06,6.0,,,93,,
"Bristol, City of",E06000023,Upper tier local authority,2020-04-06,13.0,,,240,,
Bath and North East Somerset,E06000022,Upper tier local authority,2020-04-06,11.0,,,82,,
Stoke-on-Trent,E06000021,Upper tier local authority,2020-04-06,4.0,,,125,,
Telford and Wrekin,E06000020,Upper tier local authority,2020-04-06,3.0,,,104,,
"Herefordshire, County of",E06000019,Upper tier local authority,2020-04-06,11.0,,,83,,
Nottingham,E06000018,Upper tier local authority,2020-04-06,21.0,,,232,,
Leicester,E06000016,Upper tier local authority,2020-04-06,26.0,,,278,,
Derby,E06000015,Upper tier local authority,2020-04-06,2.0,,,304,,
York,E06000014,Upper tier local authority,2020-04-06,10.0,,,88,,
North Lincolnshire,E06000013,Upper tier local authority,2020-04-06,7.0,,,70,,
North East Lincolnshire,E06000012,Upper tier local authority,2020-04-06,6.0,,,58,,
East Riding of Yorkshire,E06000011,Upper tier local authority,2020-04-06,20.0,,,150,,
"Kingston upon Hull, City of",E06000010,Upper tier local authority,2020-04-06,15.0,,,71,,
Blackpool,E06000009,Upper tier local authority,2020-04-06,6.0,,,98,,
Blackburn with Darwen,E06000008,Upper tier local authority,2020-04-06,10.0,,,103,,
Warrington,E06000007,Upper tier local authority,2020-04-06,33.0,,,216,,
Halton,E06000006,Upper tier local authority,2020-04-06,24.0,,,147,,
Darlington,E06000005,Upper tier local authority,2020-04-06,21.0,,,76,,
Stockton-on-Tees,E06000004,Upper tier local authority,2020-04-06,9.0,,,146,,
Redcar and Cleveland,E06000003,Upper tier local authority,2020-04-06,9.0,,,128,,
Middlesbrough,E06000002,Upper tier local authority,2020-04-06,17.0,,,209,,
Hartlepool,E06000001,Upper tier local authority,2020-04-06,9.0,,,48,,
England,E92000001,Nation,2020-04-05,3033.0,3032.0,1.0,51146,51151.0,-5.0
South West,E12000009,Region,2020-04-05,154.0,,,2265,,
South East,E12000008,Region,2020-04-05,422.0,,,6691,,
London,E12000007,Region,2020-04-05,603.0,,,14340,,
East of England,E12000006,Region,2020-04-05,282.0,,,4202,,
West Midlands,E12000005,Region,2020-04-05,268.0,,,5679,,
East Midlands,E12000004,Region,2020-04-05,148.0,,,3103,,
Yorkshire and The Humber,E12000003,Region,2020-04-05,219.0,,,3583,,
North West,E12000002,Region,2020-04-05,625.0,,,7146,,
North East,E12000001,Region,2020-04-05,222.0,,,2430,,
Worcestershire,E10000034,Upper tier local authority,2020-04-05,24.0,,,462,,
West Sussex,E10000032,Upper tier local authority,2020-04-05,27.0,,,425,,
Warwickshire,E10000031,Upper tier local authority,2020-04-05,24.0,,,485,,
Surrey,E10000030,Upper tier local authority,2020-04-05,66.0,,,1119,,
Suffolk,E10000029,Upper tier local authority,2020-04-05,31.0,,,320,,
Staffordshire,E10000028,Upper tier local authority,2020-04-05,32.0,,,651,,
Somerset,E10000027,Upper tier local authority,2020-04-05,9.0,,,135,,
Oxfordshire,E10000025,Upper tier local authority,2020-04-05,49.0,,,601,,
Nottinghamshire,E10000024,Upper tier local authority,2020-04-05,20.0,,,495,,
North Yorkshire,E10000023,Upper tier local authority,2020-04-05,22.0,,,316,,
Northamptonshire,E10000021,Upper tier local authority,2020-04-05,34.0,,,549,,
Norfolk,E10000020,Upper tier local authority,2020-04-05,36.0,,,386,,
Lincolnshire,E10000019,Upper tier local authority,2020-04-05,21.0,,,322,,
Leicestershire,E10000018,Upper tier local authority,2020-04-05,31.0,,,393,,
Lancashire,E10000017,Upper tier local authority,2020-04-05,94.0,,,1048,,
Kent,E10000016,Upper tier local authority,2020-04-05,72.0,,,1061,,
Hertfordshire,E10000015,Upper tier local authority,2020-04-05,62.0,,,1084,,
Hampshire,E10000014,Upper tier local authority,2020-04-05,74.0,,,1173,,
Gloucestershire,E10000013,Upper tier local authority,2020-04-05,31.0,,,410,,
Essex,E10000012,Upper tier local authority,2020-04-05,54.0,,,1138,,
East Sussex,E10000011,Upper tier local authority,2020-04-05,12.0,,,227,,
Devon,E10000008,Upper tier local authority,2020-04-05,20.0,,,272,,
Derbyshire,E10000007,Upper tier local authority,2020-04-05,8.0,,,571,,
Cumbria,E10000006,Upper tier local authority,2020-04-05,79.0,,,875,,
Cambridgeshire,E10000003,Upper tier local authority,2020-04-05,26.0,,,298,,
Buckinghamshire,E10000002,Upper tier local authority,2020-04-05,13.0,,,356,,
Westminster,E09000033,Upper tier local authority,2020-04-05,17.0,,,420,,
Wandsworth,E09000032,Upper tier local authority,2020-04-05,17.0,,,602,,
Waltham Forest,E09000031,Upper tier local authority,2020-04-05,26.0,,,421,,
Tower Hamlets,E09000030,Upper tier local authority,2020-04-05,19.0,,,384,,
Sutton,E09000029,Upper tier local authority,2020-04-05,10.0,,,314,,
Southwark,E09000028,Upper tier local authority,2020-04-05,25.0,,,751,,
Richmond upon Thames,E09000027,Upper tier local authority,2020-04-05,7.0,,,228,,
Redbridge,E09000026,Upper tier local authority,2020-04-05,22.0,,,358,,
Newham,E09000025,Upper tier local authority,2020-04-05,24.0,,,568,,
Merton,E09000024,Upper tier local authority,2020-04-05,17.0,,,389,,
Lewisham,E09000023,Upper tier local authority,2020-04-05,28.0,,,548,,
Lambeth,E09000022,Upper tier local authority,2020-04-05,17.0,,,727,,
Kingston upon Thames,E09000021,Upper tier local authority,2020-04-05,9.0,,,217,,
Kensington and Chelsea,E09000020,Upper tier local authority,2020-04-05,6.0,,,290,,
Islington,E09000019,Upper tier local authority,2020-04-05,4.0,,,280,,
Hounslow,E09000018,Upper tier local authority,2020-04-05,19.0,,,379,,
Hillingdon,E09000017,Upper tier local authority,2020-04-05,16.0,,,391,,
Havering,E09000016,Upper tier local authority,2020-04-05,20.0,,,308,,
Harrow,E09000015,Upper tier local authority,2020-04-05,26.0,,,521,,
Haringey,E09000014,Upper tier local authority,2020-04-05,8.0,,,338,,
Hammersmith and Fulham,E09000013,Upper tier local authority,2020-04-05,10.0,,,306,,
Hackney,E09000012,Upper tier local authority,2020-04-05,20.0,,,392,,
Greenwich,E09000011,Upper tier local authority,2020-04-05,21.0,,,360,,
Enfield,E09000010,Upper tier local authority,2020-04-05,12.0,,,399,,
Ealing,E09000009,Upper tier local authority,2020-04-05,14.0,,,558,,
Croydon,E09000008,Upper tier local authority,2020-04-05,36.0,,,779,,
Camden,E09000007,Upper tier local authority,2020-04-05,16.0,,,346,,
Bromley,E09000006,Upper tier local authority,2020-04-05,26.0,,,586,,
Brent,E09000005,Upper tier local authority,2020-04-05,37.0,,,845,,
Bexley,E09000004,Upper tier local authority,2020-04-05,18.0,,,312,,
Barnet,E09000003,Upper tier local authority,2020-04-05,40.0,,,768,,
Barking and Dagenham,E09000002,Upper tier local authority,2020-04-05,16.0,,,244,,
Gateshead,E08000037,Upper tier local authority,2020-04-05,20.0,,,228,,
Wakefield,E08000036,Upper tier local authority,2020-04-05,21.0,,,210,,
Leeds,E08000035,Upper tier local authority,2020-04-05,36.0,,,388,,
Kirklees,E08000034,Upper tier local authority,2020-04-05,12.0,,,220,,
Calderdale,E08000033,Upper tier local authority,2020-04-05,3.0,,,97,,
Bradford,E08000032,Upper tier local authority,2020-04-05,28.0,,,262,,
Wolverhampton,E08000031,Upper tier local authority,2020-04-05,10.0,,,337,,
Walsall,E08000030,Upper tier local authority,2020-04-05,17.0,,,427,,
Solihull,E08000029,Upper tier local authority,2020-04-05,10.0,,,261,,
Sandwell,E08000028,Upper tier local authority,2020-04-05,24.0,,,420,,
Dudley,E08000027,Upper tier local authority,2020-04-05,20.0,,,349,,
Coventry,E08000026,Upper tier local authority,2020-04-05,10.0,,,306,,
Birmingham,E08000025,Upper tier local authority,2020-04-05,70.0,,,1507,,
Sunderland,E08000024,Upper tier local authority,2020-04-05,49.0,,,386,,
South Tyneside,E08000023,Upper tier local authority,2020-04-05,15.0,,,126,,
North Tyneside,E08000022,Upper tier local authority,2020-04-05,18.0,,,198,,
Newcastle upon Tyne,E08000021,Upper tier local authority,2020-04-05,24.0,,,391,,
Sheffield,E08000019,Upper tier local authority,2020-04-05,66.0,,,1032,,
Rotherham,E08000018,Upper tier local authority,2020-04-05,9.0,,,259,,
Barnsley,E08000016,Upper tier local authority,2020-04-05,2.0,,,242,,
Wirral,E08000015,Upper tier local authority,2020-04-05,43.0,,,338,,
Sefton,E08000014,Upper tier local authority,2020-04-05,27.0,,,322,,
St. Helens,E08000013,Upper tier local authority,2020-04-05,21.0,,,273,,
Liverpool,E08000012,Upper tier local authority,2020-04-05,46.0,,,604,,
Knowsley,E08000011,Upper tier local authority,2020-04-05,15.0,,,191,,
Wigan,E08000010,Upper tier local authority,2020-04-05,22.0,,,221,,
Trafford,E08000009,Upper tier local authority,2020-04-05,19.0,,,262,,
Tameside,E08000008,Upper tier local authority,2020-04-05,14.0,,,191,,
Stockport,E08000007,Upper tier local authority,2020-04-05,26.0,,,304,,
Salford,E08000006,Upper tier local authority,2020-04-05,19.0,,,276,,
Rochdale,E08000005,Upper tier local authority,2020-04-05,11.0,,,195,,
Oldham,E08000004,Upper tier local authority,2020-04-05,13.0,,,242,,
Manchester,E08000003,Upper tier local authority,2020-04-05,36.0,,,397,,
Bury,E08000002,Upper tier local authority,2020-04-05,17.0,,,170,,
Bolton,E08000001,Upper tier local authority,2020-04-05,15.0,,,217,,
Dorset,E06000059,Upper tier local authority,2020-04-05,6.0,,,135,,
"Bournemouth, Christchurch and Poole",E06000058,Upper tier local authority,2020-04-05,12.0,,,135,,
Northumberland,E06000057,Upper tier local authority,2020-04-05,23.0,,,229,,
Central Bedfordshire,E06000056,Upper tier local authority,2020-04-05,17.0,,,201,,
Bedford,E06000055,Upper tier local authority,2020-04-05,6.0,,,144,,
Wiltshire,E06000054,Upper tier local authority,2020-04-05,18.0,,,180,,
Cornwall and Isles of Scilly,E06000052,Upper tier local authority,2020-04-05,11.0,,,208,,
Shropshire,E06000051,Upper tier local authority,2020-04-05,7.0,,,180,,
Cheshire West and Chester,E06000050,Upper tier local authority,2020-04-05,32.0,,,282,,
Cheshire East,E06000049,Upper tier local authority,2020-04-05,27.0,,,247,,
County Durham,E06000047,Upper tier local authority,2020-04-05,26.0,,,330,,
Isle of Wight,E06000046,Upper tier local authority,2020-04-05,2.0,,,33,,
Southampton,E06000045,Upper tier local authority,2020-04-05,12.0,,,189,,
Portsmouth,E06000044,Upper tier local authority,2020-04-05,10.0,,,122,,
Brighton and Hove,E06000043,Upper tier local authority,2020-04-05,11.0,,,163,,
Milton Keynes,E06000042,Upper tier local authority,2020-04-05,20.0,,,217,,
Wokingham,E06000041,Upper tier local authority,2020-04-05,8.0,,,127,,
Windsor and Maidenhead,E06000040,Upper tier local authority,2020-04-05,4.0,,,120,,
Slough,E06000039,Upper tier local authority,2020-04-05,5.0,,,172,,
Reading,E06000038,Upper tier local authority,2020-04-05,8.0,,,134,,
West Berkshire,E06000037,Upper tier local authority,2020-04-05,6.0,,,120,,
Bracknell Forest,E06000036,Upper tier local authority,2020-04-05,4.0,,,81,,
Medway,E06000035,Upper tier local authority,2020-04-05,19.0,,,251,,
Thurrock,E06000034,Upper tier local authority,2020-04-05,9.0,,,142,,
Southend-on-Sea,E06000033,Upper tier local authority,2020-04-05,8.0,,,158,,
Luton,E06000032,Upper tier local authority,2020-04-05,27.0,,,250,,
Peterborough,E06000031,Upper tier local authority,2020-04-05,6.0,,,81,,
Swindon,E06000030,Upper tier local authority,2020-04-05,10.0,,,95,,
Torbay,E06000027,Upper tier local authority,2020-04-05,3.0,,,61,,
Plymouth,E06000026,Upper tier local authority,2020-04-05,1.0,,,103,,
South Gloucestershire,E06000025,Upper tier local authority,2020-04-05,10.0,,,146,,
North Somerset,E06000024,Upper tier local authority,2020-04-05,4.0,,,87,,
"Bristol, City of",E06000023,Upper tier local authority,2020-04-05,14.0,,,227,,
Bath and North East Somerset,E06000022,Upper tier local authority,2020-04-05,5.0,,,71,,
Stoke-on-Trent,E06000021,Upper tier local authority,2020-04-05,7.0,,,121,,
Telford and Wrekin,E06000020,Upper tier local authority,2020-04-05,9.0,,,101,,
"Herefordshire, County of",E06000019,Upper tier local authority,2020-04-05,4.0,,,72,,
Nottingham,E06000018,Upper tier local authority,2020-04-05,11.0,,,211,,
Rutland,E06000017,Upper tier local authority,2020-04-05,1.0,,,8,,
Leicester,E06000016,Upper tier local authority,2020-04-05,20.0,,,252,,
Derby,E06000015,Upper tier local authority,2020-04-05,2.0,,,302,,
York,E06000014,Upper tier local authority,2020-04-05,4.0,,,78,,
North East Lincolnshire,E06000012,Upper tier local authority,2020-04-05,2.0,,,52,,
East Riding of Yorkshire,E06000011,Upper tier local authority,2020-04-05,10.0,,,130,,
"Kingston upon Hull, City of",E06000010,Upper tier local authority,2020-04-05,4.0,,,56,,
Blackpool,E06000009,Upper tier local authority,2020-04-05,3.0,,,92,,
Blackburn with Darwen,E06000008,Upper tier local authority,2020-04-05,8.0,,,93,,
Warrington,E06000007,Upper tier local authority,2020-04-05,23.0,,,183,,
Halton,E06000006,Upper tier local authority,2020-04-05,15.0,,,123,,
Darlington,E06000005,Upper tier local authority,2020-04-05,2.0,,,55,,
Stockton-on-Tees,E06000004,Upper tier local authority,2020-04-05,12.0,,,137,,
Redcar and Cleveland,E06000003,Upper tier local authority,2020-04-05,8.0,,,119,,
Middlesbrough,E06000002,Upper tier local authority,2020-04-05,22.0,,,192,,
Hartlepool,E06000001,Upper tier local authority,2020-04-05,3.0,,,39,,
England,E92000001,Nation,2020-04-04,3321.0,3323.0,-2.0,48113,48119.0,-6.0
South West,E12000009,Region,2020-04-04,174.0,,,2111,,
South East,E12000008,Region,2020-04-04,457.0,,,6269,,
London,E12000007,Region,2020-04-04,714.0,,,13737,,
East of England,E12000006,Region,2020-04-04,261.0,,,3920,,
West Midlands,E12000005,Region,2020-04-04,333.0,,,5411,,
East Midlands,E12000004,Region,2020-04-04,189.0,,,2955,,
Yorkshire and The Humber,E12000003,Region,2020-04-04,203.0,,,3364,,
North West,E12000002,Region,2020-04-04,605.0,,,6521,,
North East,E12000001,Region,2020-04-04,253.0,,,2208,,
Worcestershire,E10000034,Upper tier local authority,2020-04-04,16.0,,,438,,
West Sussex,E10000032,Upper tier local authority,2020-04-04,33.0,,,398,,
Warwickshire,E10000031,Upper tier local authority,2020-04-04,35.0,,,461,,
Surrey,E10000030,Upper tier local authority,2020-04-04,69.0,,,1053,,
Suffolk,E10000029,Upper tier local authority,2020-04-04,19.0,,,289,,
Staffordshire,E10000028,Upper tier local authority,2020-04-04,42.0,,,619,,
Somerset,E10000027,Upper tier local authority,2020-04-04,6.0,,,126,,
Oxfordshire,E10000025,Upper tier local authority,2020-04-04,39.0,,,552,,
Nottinghamshire,E10000024,Upper tier local authority,2020-04-04,27.0,,,475,,
North Yorkshire,E10000023,Upper tier local authority,2020-04-04,27.0,,,294,,
Northamptonshire,E10000021,Upper tier local authority,2020-04-04,42.0,,,515,,
Norfolk,E10000020,Upper tier local authority,2020-04-04,29.0,,,350,,
Lincolnshire,E10000019,Upper tier local authority,2020-04-04,19.0,,,301,,
Leicestershire,E10000018,Upper tier local authority,2020-04-04,20.0,,,362,,
Lancashire,E10000017,Upper tier local authority,2020-04-04,90.0,,,954,,
Kent,E10000016,Upper tier local authority,2020-04-04,67.0,,,989,,
Hertfordshire,E10000015,Upper tier local authority,2020-04-04,53.0,,,1022,,
Hampshire,E10000014,Upper tier local authority,2020-04-04,73.0,,,1099,,
Gloucestershire,E10000013,Upper tier local authority,2020-04-04,44.0,,,379,,
Essex,E10000012,Upper tier local authority,2020-04-04,84.0,,,1084,,
East Sussex,E10000011,Upper tier local authority,2020-04-04,21.0,,,215,,
Devon,E10000008,Upper tier local authority,2020-04-04,33.0,,,252,,
Derbyshire,E10000007,Upper tier local authority,2020-04-04,33.0,,,563,,
Cumbria,E10000006,Upper tier local authority,2020-04-04,52.0,,,796,,
Cambridgeshire,E10000003,Upper tier local authority,2020-04-04,19.0,,,272,,
Buckinghamshire,E10000002,Upper tier local authority,2020-04-04,21.0,,,343,,
Westminster,E09000033,Upper tier local authority,2020-04-04,16.0,,,403,,
Wandsworth,E09000032,Upper tier local authority,2020-04-04,26.0,,,585,,
Waltham Forest,E09000031,Upper tier local authority,2020-04-04,21.0,,,395,,
Tower Hamlets,E09000030,Upper tier local authority,2020-04-04,20.0,,,365,,
Sutton,E09000029,Upper tier local authority,2020-04-04,7.0,,,304,,
Southwark,E09000028,Upper tier local authority,2020-04-04,37.0,,,726,,
Richmond upon Thames,E09000027,Upper tier local authority,2020-04-04,8.0,,,221,,
Redbridge,E09000026,Upper tier local authority,2020-04-04,24.0,,,336,,
Newham,E09000025,Upper tier local authority,2020-04-04,43.0,,,544,,
Merton,E09000024,Upper tier local authority,2020-04-04,14.0,,,372,,
Lewisham,E09000023,Upper tier local authority,2020-04-04,28.0,,,520,,
Lambeth,E09000022,Upper tier local authority,2020-04-04,31.0,,,710,,
Kingston upon Thames,E09000021,Upper tier local authority,2020-04-04,11.0,,,208,,
Kensington and Chelsea,E09000020,Upper tier local authority,2020-04-04,7.0,,,284,,
Islington,E09000019,Upper tier local authority,2020-04-04,13.0,,,276,,
Hounslow,E09000018,Upper tier local authority,2020-04-04,16.0,,,360,,
Hillingdon,E09000017,Upper tier local authority,2020-04-04,17.0,,,375,,
Havering,E09000016,Upper tier local authority,2020-04-04,21.0,,,288,,
Harrow,E09000015,Upper tier local authority,2020-04-04,24.0,,,495,,
Haringey,E09000014,Upper tier local authority,2020-04-04,17.0,,,330,,
Hammersmith and Fulham,E09000013,Upper tier local authority,2020-04-04,16.0,,,296,,
Hackney,E09000012,Upper tier local authority,2020-04-04,24.0,,,372,,
Greenwich,E09000011,Upper tier local authority,2020-04-04,13.0,,,339,,
Enfield,E09000010,Upper tier local authority,2020-04-04,19.0,,,387,,
Ealing,E09000009,Upper tier local authority,2020-04-04,26.0,,,544,,
Croydon,E09000008,Upper tier local authority,2020-04-04,45.0,,,743,,
Camden,E09000007,Upper tier local authority,2020-04-04,22.0,,,330,,
Bromley,E09000006,Upper tier local authority,2020-04-04,33.0,,,560,,
Brent,E09000005,Upper tier local authority,2020-04-04,49.0,,,808,,
Bexley,E09000004,Upper tier local authority,2020-04-04,22.0,,,294,,
Barnet,E09000003,Upper tier local authority,2020-04-04,38.0,,,728,,
Barking and Dagenham,E09000002,Upper tier local authority,2020-04-04,6.0,,,228,,
Gateshead,E08000037,Upper tier local authority,2020-04-04,31.0,,,208,,
Wakefield,E08000036,Upper tier local authority,2020-04-04,11.0,,,189,,
Leeds,E08000035,Upper tier local authority,2020-04-04,17.0,,,352,,
Kirklees,E08000034,Upper tier local authority,2020-04-04,14.0,,,208,,
Calderdale,E08000033,Upper tier local authority,2020-04-04,8.0,,,94,,
Bradford,E08000032,Upper tier local authority,2020-04-04,21.0,,,234,,
Wolverhampton,E08000031,Upper tier local authority,2020-04-04,20.0,,,327,,
Walsall,E08000030,Upper tier local authority,2020-04-04,26.0,,,410,,
Solihull,E08000029,Upper tier local authority,2020-04-04,23.0,,,251,,
Sandwell,E08000028,Upper tier local authority,2020-04-04,19.0,,,396,,
Dudley,E08000027,Upper tier local authority,2020-04-04,27.0,,,329,,
Coventry,E08000026,Upper tier local authority,2020-04-04,18.0,,,296,,
Birmingham,E08000025,Upper tier local authority,2020-04-04,82.0,,,1437,,
Sunderland,E08000024,Upper tier local authority,2020-04-04,46.0,,,337,,
South Tyneside,E08000023,Upper tier local authority,2020-04-04,12.0,,,111,,
North Tyneside,E08000022,Upper tier local authority,2020-04-04,24.0,,,180,,
Newcastle upon Tyne,E08000021,Upper tier local authority,2020-04-04,23.0,,,367,,
Sheffield,E08000019,Upper tier local authority,2020-04-04,42.0,,,966,,
Rotherham,E08000018,Upper tier local authority,2020-04-04,11.0,,,250,,
Doncaster,E08000017,Upper tier local authority,2020-04-04,7.0,,,178,,
Barnsley,E08000016,Upper tier local authority,2020-04-04,12.0,,,240,,
Wirral,E08000015,Upper tier local authority,2020-04-04,42.0,,,295,,
Sefton,E08000014,Upper tier local authority,2020-04-04,33.0,,,295,,
St. Helens,E08000013,Upper tier local authority,2020-04-04,30.0,,,252,,
Liverpool,E08000012,Upper tier local authority,2020-04-04,47.0,,,558,,
Knowsley,E08000011,Upper tier local authority,2020-04-04,18.0,,,176,,
Wigan,E08000010,Upper tier local authority,2020-04-04,14.0,,,199,,
Trafford,E08000009,Upper tier local authority,2020-04-04,16.0,,,243,,
Tameside,E08000008,Upper tier local authority,2020-04-04,15.0,,,177,,
Stockport,E08000007,Upper tier local authority,2020-04-04,26.0,,,278,,
Salford,E08000006,Upper tier local authority,2020-04-04,16.0,,,257,,
Rochdale,E08000005,Upper tier local authority,2020-04-04,17.0,,,184,,
Oldham,E08000004,Upper tier local authority,2020-04-04,13.0,,,229,,
Manchester,E08000003,Upper tier local authority,2020-04-04,40.0,,,361,,
Bury,E08000002,Upper tier local authority,2020-04-04,11.0,,,153,,
Bolton,E08000001,Upper tier local authority,2020-04-04,23.0,,,202,,
Dorset,E06000059,Upper tier local authority,2020-04-04,7.0,,,129,,
"Bournemouth, Christchurch and Poole",E06000058,Upper tier local authority,2020-04-04,8.0,,,123,,
Northumberland,E06000057,Upper tier local authority,2020-04-04,25.0,,,206,,
Central Bedfordshire,E06000056,Upper tier local authority,2020-04-04,11.0,,,184,,
Bedford,E06000055,Upper tier local authority,2020-04-04,5.0,,,138,,
Wiltshire,E06000054,Upper tier local authority,2020-04-04,9.0,,,162,,
Cornwall and Isles of Scilly,E06000052,Upper tier local authority,2020-04-04,15.0,,,197,,
Shropshire,E06000051,Upper tier local authority,2020-04-04,8.0,,,173,,
Cheshire West and Chester,E06000050,Upper tier local authority,2020-04-04,31.0,,,250,,
Cheshire East,E06000049,Upper tier local authority,2020-04-04,19.0,,,220,,
County Durham,E06000047,Upper tier local authority,2020-04-04,31.0,,,304,,
Isle of Wight,E06000046,Upper tier local authority,2020-04-04,3.0,,,31,,
Southampton,E06000045,Upper tier local authority,2020-04-04,12.0,,,177,,
Portsmouth,E06000044,Upper tier local authority,2020-04-04,6.0,,,112,,
Brighton and Hove,E06000043,Upper tier local authority,2020-04-04,13.0,,,152,,
Milton Keynes,E06000042,Upper tier local authority,2020-04-04,10.0,,,197,,
Wokingham,E06000041,Upper tier local authority,2020-04-04,9.0,,,119,,
Windsor and Maidenhead,E06000040,Upper tier local authority,2020-04-04,9.0,,,116,,
Slough,E06000039,Upper tier local authority,2020-04-04,14.0,,,167,,
Reading,E06000038,Upper tier local authority,2020-04-04,14.0,,,126,,
West Berkshire,E06000037,Upper tier local authority,2020-04-04,13.0,,,114,,
Bracknell Forest,E06000036,Upper tier local authority,2020-04-04,7.0,,,77,,
Medway,E06000035,Upper tier local authority,2020-04-04,24.0,,,232,,
Thurrock,E06000034,Upper tier local authority,2020-04-04,8.0,,,133,,
Southend-on-Sea,E06000033,Upper tier local authority,2020-04-04,15.0,,,150,,
Luton,E06000032,Upper tier local authority,2020-04-04,14.0,,,223,,
Peterborough,E06000031,Upper tier local authority,2020-04-04,4.0,,,75,,
Swindon,E06000030,Upper tier local authority,2020-04-04,12.0,,,85,,
Torbay,E06000027,Upper tier local authority,2020-04-04,4.0,,,58,,
Plymouth,E06000026,Upper tier local authority,2020-04-04,10.0,,,102,,
South Gloucestershire,E06000025,Upper tier local authority,2020-04-04,9.0,,,136,,
North Somerset,E06000024,Upper tier local authority,2020-04-04,6.0,,,83,,
"Bristol, City of",E06000023,Upper tier local authority,2020-04-04,10.0,,,213,,
Bath and North East Somerset,E06000022,Upper tier local authority,2020-04-04,1.0,,,66,,
Stoke-on-Trent,E06000021,Upper tier local authority,2020-04-04,6.0,,,114,,
Telford and Wrekin,E06000020,Upper tier local authority,2020-04-04,7.0,,,92,,
"Herefordshire, County of",E06000019,Upper tier local authority,2020-04-04,4.0,,,68,,
Nottingham,E06000018,Upper tier local authority,2020-04-04,15.0,,,200,,
Leicester,E06000016,Upper tier local authority,2020-04-04,15.0,,,232,,
Derby,E06000015,Upper tier local authority,2020-04-04,18.0,,,300,,
York,E06000014,Upper tier local authority,2020-04-04,4.0,,,74,,
North Lincolnshire,E06000013,Upper tier local authority,2020-04-04,4.0,,,63,,
North East Lincolnshire,E06000012,Upper tier local authority,2020-04-04,3.0,,,50,,
East Riding of Yorkshire,E06000011,Upper tier local authority,2020-04-04,14.0,,,120,,
"Kingston upon Hull, City of",E06000010,Upper tier local authority,2020-04-04,8.0,,,52,,
Blackpool,E06000009,Upper tier local authority,2020-04-04,14.0,,,89,,
Blackburn with Darwen,E06000008,Upper tier local authority,2020-04-04,10.0,,,85,,
Warrington,E06000007,Upper tier local authority,2020-04-04,16.0,,,160,,
Halton,E06000006,Upper tier local authority,2020-04-04,12.0,,,108,,
Darlington,E06000005,Upper tier local authority,2020-04-04,10.0,,,53,,
